"","year","area","street_1","street_2"
"3378",2012,"Birmingham","jenners  lane","jenners lane"
"3379",2012,"Birmingham","jowetts  lane","jowetts lane"
"3380",2012,"Birmingham","katie  road","katie road"
"3381",2012,"Birmingham","kitwell  lane","kitwell lane"
"3382",2012,"Birmingham","Linden  Road","Linden Road"
"3383",2012,"Birmingham","Linden  Road",""
"3384",2012,"Birmingham","Lofthouse  crescent","Lofthouse crescent"
"3385",2012,"Birmingham","Longbridge  Lane",""
"3386",2012,"Birmingham","lottie  road  selly  oak","lottie road selly oak"
"3387",2012,"Birmingham","lynsey  ave.,  northfield","lynsey ave., northfield"
"3388",2012,"Birmingham","Masshouse  PH","Masshouse PH"
"3389",2012,"Birmingham","Maypole  grove","Maypole grove"
"3390",2012,"Birmingham","Merritts  Brook  Lane,  Northfield","Merritts Brook Lane, Northfield"
"3391",2012,"Birmingham","Metchley  Lane,  Harborne","Metchley Lane, Harborne"
"3392",2012,"Birmingham","Metchley  Park  Road","Metchley Park Road"
"3393",2012,"Birmingham","miles  road","miles road"
"3394",2012,"Birmingham","millbrook  drive  northfield","millbrook drive northfield"
"3395",2012,"Birmingham","milner  road","milner road"
"3396",2012,"Birmingham","Moor  str.",""
"3397",2012,"Birmingham","Moor  str.  Railway  Station","Moor str. Railway Station"
"3398",2012,"Birmingham","Morrisons,  Rubery","Morrisons, Rubery"
"3399",2012,"Birmingham","Navigation  Pub,  Kings  Norton","Navigation Pub, Kings Norton"
"3400",2012,"Birmingham","Newbury  Lane","Newbury Lane"
"3401",2012,"Birmingham","Norhtfield  high  str.","Norhtfield high str."
"3402",2012,"Birmingham","Northfield  Road,  Northfield","Northfield Road, Northfield"
"3403",2012,"Birmingham","Outside  Goose  Public  house,  Bristol  Road,  Selly  Oak","Outside Goose Public house, Bristol Road, Selly Oak"
"3404",2012,"Birmingham","Park  Way  Rubery","Park Way Rubery"
"3405",2012,"Birmingham","parkdale  drive","parkdale drive"
"3406",2012,"Birmingham","Payne  str.","Payne str."
"3407",2012,"Birmingham","pershore  road",""
"3408",2012,"Birmingham","Pershore  Road",""
"3409",2012,"Birmingham","pershore  road",""
"3410",2012,"Birmingham","pershore  road",""
"3411",2012,"Birmingham","pershore  road  cotteridge","pershore road cotteridge"
"3412",2012,"Birmingham","pershore  road  south","pershore road south"
"3413",2012,"Birmingham","Piddock  Rd","Piddock Rd"
"3414",2012,"Birmingham","Piddock  Road  Smethwick","Piddock Road Smethwick"
"3415",2012,"Birmingham","Piddock  Road  Smethwick",""
"3416",2012,"Birmingham","Piddock  Road  Smethwick",""
"3417",2012,"Birmingham","Pineapple  Road","Pineapple Road"
"3418",2012,"Birmingham","Premier  Inn,  Great  Park","Premier Inn, Great Park"
"3419",2012,"Birmingham","priory  road","priory road"
"3420",2012,"Birmingham","Q  E  A  and  E  Metchley  park  Road","Q E A and E Metchley park Road"
"3421",2012,"Birmingham","QE  Hospital",""
"3422",2012,"Birmingham","queen  elizabeth  hospital","queen elizabeth hospital"
"3423",2012,"Birmingham","queen  elizabeth  hospital",""
"3424",2012,"Birmingham","quinton  road","quinton road"
"3425",2012,"Birmingham","Ridgeacre  Road","Ridgeacre Road"
"3426",2012,"Birmingham","Ridgeacre  Road",""
"3427",2012,"Birmingham","safernake  close","safernake close"
"3428",2012,"Birmingham","sandon  road","sandon road"
"3429",2012,"Birmingham","Sandon  Road,  Edgbaston","Sandon Road, Edgbaston"
"3430",2012,"Birmingham","Selly  Oak  Railway  Station","Selly Oak Railway Station"
"3431",2012,"Birmingham","Selly  Oak  railway  station","Selly Oak railway station"
"3432",2012,"Birmingham","shannon  road","shannon road"
"3433",2012,"Birmingham","Shenly  Lane","Shenly Lane"
"3434",2012,"Birmingham","sir  herbert  austin  way","sir herbert austin way"
"3435",2012,"Birmingham","smithy  hotel,  hagley  road","smithy hotel, hagley road"
"3436",2012,"Birmingham","Solihull  High  str.",""
"3437",2012,"Birmingham","St  Mary's  Hospice","St Mary's Hospice"
"3438",2012,"Birmingham","Stonehouse  Lane","Stonehouse Lane"
"3439",2012,"Birmingham","stonehouse  public  house","stonehouse public house"
"3440",2012,"Birmingham","Stratford  road",""
"3441",2012,"Birmingham","the  fold","the fold"
"3442",2012,"Birmingham","The  Navigation  Public  House,  Kings  Norton","The Navigation Public House, Kings Norton"
"3443",2012,"Birmingham","tiverton  road","tiverton road"
"3444",2012,"Birmingham","trittiford  road","trittiford road"
"3445",2012,"Birmingham","university  birmingham","university birmingham"
"3446",2012,"Birmingham","victoria  steet  small  heath","victoria steet small heath"
"3447",2012,"Birmingham","wareham  road","wareham road"
"3448",2012,"Birmingham","warwick  crest","warwick crest"
"3449",2012,"Birmingham","watford  road  coteridge","watford road coteridge"
"3450",2012,"Birmingham","wellington  road","wellington road"
"3451",2012,"Birmingham","wellington  road",""
"3452",2012,"Birmingham","wellington  road",""
"3453",2012,"Birmingham","West  Boulevard","West Boulevard"
"3454",2012,"Birmingham","West  Cliff  Place","West Cliff Place"
"3455",2012,"Birmingham","white  horse  public  house","white horse public house"
"3456",2012,"Birmingham","Willetts  Rd,  turves  Green","Willetts Rd, turves Green"
"3457",2012,"Birmingham","woodthrop  road","woodthrop road"
"3458",2012,"Birmingham","Worlds  End  Lane,  Quinton","Worlds End Lane, Quinton"
"3459",2012,"Birmingham","wychal  lane","wychal lane"
"3460",2012,"Birmingham","wychal  lane",""
"3461",2012,"Birmingham","wychal  lane",""
"3462",2012,"Birmingham","Wychall  Rd,  Kings  Norton","Wychall Rd, Kings Norton"
"3463",2012,"Birmingham","YMCA  Stone  Road","YMCA Stone Road"
"3464",2012,"Birmingham","York  PH  york  road","York PH york road"
"3465",2012,"Birmingham","A38  Expressway,  Birmingham","A38 Expressway, Birmingham"
"3466",2012,"Birmingham","Aberdeen  St  Winson  Green","Aberdeen St Winson Green"
"3467",2012,"Birmingham","Adcadian  Centre  Ladywell  Walk","Adcadian Centre Ladywell Walk"
"3468",2012,"Birmingham","Alexander  ave.","Alexander ave."
"3469",2012,"Birmingham","Alley    Way  off  Arcadian  Palace,  Hurst  str.","Alley  Way off Arcadian Palace, Hurst str."
"3470",2012,"Birmingham","applewood  Grove  cradley  heath","applewood Grove cradley heath"
"3471",2012,"Birmingham","Arca  Bar,  City  Centre","Arca Bar, City Centre"
"3472",2012,"Birmingham","Arcadian",""
"3473",2012,"Birmingham","Arcadian",""
"3474",2012,"Birmingham","Arcadian",""
"3475",2012,"Birmingham","Arcadian",""
"3476",2012,"Birmingham","Arcadian",""
"3477",2012,"Birmingham","Arcadian",""
"3478",2012,"Birmingham","Arcadian",""
"3479",2012,"Birmingham","Arcadian  Centre",""
"3480",2012,"Birmingham","Arcadian  Centre",""
"3481",2012,"Birmingham","arcadian  centre",""
"3482",2012,"Birmingham","Arcadian  Centre",""
"3483",2012,"Birmingham","Arcadian  Centre",""
"3484",2012,"Birmingham","Arcadian  centre",""
"3485",2012,"Birmingham","Arcadian  Centre",""
"3486",2012,"Birmingham","arcadian  centre",""
"3487",2012,"Birmingham","Arcadian  centre",""
"3488",2012,"Birmingham","Arcadian  Centre",""
"3489",2012,"Birmingham","Arcadian  Centre  Ladywell  Walk","Arcadian Centre Ladywell Walk"
"3490",2012,"Birmingham","Arcadian  Centre,  Birmingham",""
"3491",2012,"Birmingham","Arcadian  Centre,  City  Centre","Arcadian Centre, City Centre"
"3492",2012,"Birmingham","Arcadian  Centre,  City  Centre,  Birmingham","Arcadian Centre, City Centre, Birmingham"
"3493",2012,"Birmingham","Arcadian  Centre,City  centre","Arcadian Centre,City centre"
"3494",2012,"Birmingham","Arcadian  City  Centre","Arcadian City Centre"
"3495",2012,"Birmingham","Arcadian,","Arcadian,"
"3496",2012,"Birmingham","Arcadian,  Birmingham","Arcadian, Birmingham"
"3497",2012,"Birmingham","Arcadian,  Birmingham",""
"3498",2012,"Birmingham","Arcadian,  City  Centre","Arcadian, City Centre"
"3499",2012,"Birmingham","Arcadian,  City  Centre",""
"3500",2012,"Birmingham","Arcadian,  City  Centre",""
"3501",2012,"Birmingham","Arcadian.","Arcadian."
"3502",2012,"Birmingham","Arcadian.",""
"3503",2012,"Birmingham","Arcadian.",""
"3504",2012,"Birmingham","Arcadian.",""
"3505",2012,"Birmingham","Arcadian.",""
"3506",2012,"Birmingham","Arka  Bar,  Arcadian  Bar","Arka Bar, Arcadian Bar"
"3507",2012,"Birmingham","Aston  Hotel,  Witton  Lane","Aston Hotel, Witton Lane"
"3508",2012,"Birmingham","aston  police  station","aston police station"
"3509",2012,"Birmingham","Aston  str.,  City  Centre","Aston str., City Centre"
"3510",2012,"Birmingham","BACCHUS  ROAD,  WINSON  GREEN","BACCHUS ROAD, WINSON GREEN"
"3511",2012,"Birmingham","Bar  Risa,  Broad  St,  Birmingham","Bar Risa, Broad St, Birmingham"
"3512",2012,"Birmingham","Bennetts  Hill","Bennetts Hill"
"3513",2012,"Birmingham","Berkeley  St,  Birmingham","Berkeley St, Birmingham"
"3514",2012,"Birmingham","Berkeley  St,  Birmingham  City  Centre","Berkeley St, Birmingham City Centre"
"3515",2012,"Birmingham","Berkley    str.,  Birmingham","Berkley  str., Birmingham"
"3516",2012,"Birmingham","Bham  Central  front  office","Bham Central front office"
"3517",2012,"Birmingham","Bierton  Road,  Yardley","Bierton Road, Yardley"
"3518",2012,"Birmingham","Birchfield  Lane  Oldbury","Birchfield Lane Oldbury"
"3519",2012,"Birmingham","Birkley  Road,  City  Centre","Birkley Road, City Centre"
"3520",2012,"Birmingham","Birkley  str.,  City  Centre","Birkley str., City Centre"
"3521",2012,"Birmingham","Birmingham  Central  Police  Station","Birmingham Central Police Station"
"3522",2012,"Birmingham","Birmingham  Central  PS","Birmingham Central PS"
"3523",2012,"Birmingham","Birmingham  Central  PS",""
"3524",2012,"Birmingham","Birmingham  Hippodrome.","Birmingham Hippodrome."
"3525",2012,"Birmingham","Birmingham  Magistrates  Court","Birmingham Magistrates Court"
"3526",2012,"Birmingham","Birmingham  New  str.  Station",""
"3527",2012,"Birmingham","Birmingham  New  str.  Station",""
"3528",2012,"Birmingham","Birmingham  New  str.  Station",""
"3529",2012,"Birmingham","bishopgate  st","bishopgate st"
"3530",2012,"Birmingham","bishopgate  st",""
"3531",2012,"Birmingham","Bishopgate  str.","Bishopgate str."
"3532",2012,"Birmingham","bliss,  broad  st","bliss, broad st"
"3533",2012,"Birmingham","Borad  St","Borad St"
"3534",2012,"Birmingham","Borad  str.","Borad str."
"3535",2012,"Birmingham","bordesley  park  rd","bordesley park rd"
"3536",2012,"Birmingham","BP  Waterlane  middleway","BP Waterlane middleway"
"3537",2012,"Birmingham","BP  Waterlane  middleway",""
"3538",2012,"Birmingham","BP  Waterlane  middleway",""
"3539",2012,"Birmingham","Braod  str.,  Birmingham","Braod str., Birmingham"
"3540",2012,"Birmingham","Braod  str.,  City  Centre",""
"3541",2012,"Birmingham","Brass  House,  Broad  str.","Brass House, Broad str."
"3542",2012,"Birmingham","Bridge  str.  junction  Broad  Street","Bridge str. junction Broad Street"
"3543",2012,"Birmingham","Bristol  Road",""
"3544",2012,"Birmingham","bristol  st","bristol st"
"3545",2012,"Birmingham","Bristol  str.,  City  Centre","Bristol str., City Centre"
"3546",2012,"Birmingham","Broad    str.","Broad  str."
"3547",2012,"Birmingham","Broad  City,  Birmingham","Broad City, Birmingham"
"3548",2012,"Birmingham","Broad  St",""
"3549",2012,"Birmingham","broad  st",""
"3550",2012,"Birmingham","broad  st",""
"3551",2012,"Birmingham","broad  st",""
"3552",2012,"Birmingham","Broad  St",""
"3553",2012,"Birmingham","Broad  St",""
"3554",2012,"Birmingham","broad  st",""
"3555",2012,"Birmingham","Broad  St",""
"3556",2012,"Birmingham","broad  st",""
"3557",2012,"Birmingham","Broad  St",""
"3558",2012,"Birmingham","broad  st",""
"3559",2012,"Birmingham","Broad  St",""
"3560",2012,"Birmingham","broad  st",""
"3561",2012,"Birmingham","Broad  St",""
"3562",2012,"Birmingham","Broad  St",""
"3563",2012,"Birmingham","Broad  St",""
"3564",2012,"Birmingham","Broad  St",""
"3565",2012,"Birmingham","broad  st",""
"3566",2012,"Birmingham","broad  st",""
"3567",2012,"Birmingham","broad  st",""
"3568",2012,"Birmingham","broad  st",""
"3569",2012,"Birmingham","broad  st",""
"3570",2012,"Birmingham","Broad  St",""
"3571",2012,"Birmingham","Broad  St",""
"3572",2012,"Birmingham","Broad  St",""
"3573",2012,"Birmingham","broad  st",""
"3574",2012,"Birmingham","broad  st",""
"3575",2012,"Birmingham","broad  st",""
"3576",2012,"Birmingham","broad  st",""
"3577",2012,"Birmingham","broad  st",""
"3578",2012,"Birmingham","Broad  St",""
"3579",2012,"Birmingham","broad  st",""
"3580",2012,"Birmingham","Broad  St",""
"3581",2012,"Birmingham","Broad  St",""
"3582",2012,"Birmingham","broad  st  bham",""
"3583",2012,"Birmingham","Broad  St  Birmingham","Broad St Birmingham"
"3584",2012,"Birmingham","Broad  St  City  centre","Broad St City centre"
"3585",2012,"Birmingham","Broad  St  City  Centre",""
"3586",2012,"Birmingham","Broad  St,  Birmingham",""
"3587",2012,"Birmingham","Broad  St,  Birmingham",""
"3588",2012,"Birmingham","Broad  St,  Birmingham",""
"3589",2012,"Birmingham","Broad  St,  Birmingham",""
"3590",2012,"Birmingham","Broad  St,  Birmingham",""
"3591",2012,"Birmingham","Broad  St,  Birmingham",""
"3592",2012,"Birmingham","Broad  St,  Birmingham",""
"3593",2012,"Birmingham","Broad  St,  Birmingham",""
"3594",2012,"Birmingham","Broad  St,  Birmingham",""
"3595",2012,"Birmingham","Broad  St,  Birmingham",""
"3596",2012,"Birmingham","Broad  St,  Birmingham",""
"3597",2012,"Birmingham","Broad  St,  Birmingham",""
"3598",2012,"Birmingham","Broad  St,  Birmingham",""
"3599",2012,"Birmingham","Broad  St,  Birmingham",""
"3600",2012,"Birmingham","broad  st,  city  centre","broad st, city centre"
"3601",2012,"Birmingham","Broad  St,  City  Centre","Broad St, City Centre"
"3602",2012,"Birmingham","Broad  str.",""
"3603",2012,"Birmingham","Broad  str.",""
"3604",2012,"Birmingham","Broad  str.",""
"3605",2012,"Birmingham","Broad  str.",""
"3606",2012,"Birmingham","Broad  str.",""
"3607",2012,"Birmingham","Broad  str.",""
"3608",2012,"Birmingham","Broad  str.",""
"3609",2012,"Birmingham","Broad  str.",""
"3610",2012,"Birmingham","Broad  str.",""
"3611",2012,"Birmingham","Broad  str.",""
"3612",2012,"Birmingham","Broad  str.",""
"3613",2012,"Birmingham","Broad  str.",""
"3614",2012,"Birmingham","Broad  str.",""
"3615",2012,"Birmingham","Broad  str.",""
"3616",2012,"Birmingham","Broad  str.",""
"3617",2012,"Birmingham","Broad  str.",""
"3618",2012,"Birmingham","Broad  str.",""
"3619",2012,"Birmingham","Broad  str.",""
"3620",2012,"Birmingham","Broad  str.",""
"3621",2012,"Birmingham","Broad  str.",""
"3622",2012,"Birmingham","Broad  str.",""
"3623",2012,"Birmingham","Broad  str.",""
"3624",2012,"Birmingham","Broad  str.",""
"3625",2012,"Birmingham","Broad  str.",""
"3626",2012,"Birmingham","Broad  str.",""
"3627",2012,"Birmingham","Broad  str.",""
"3628",2012,"Birmingham","Broad  str.",""
"3629",2012,"Birmingham","Broad  str.",""
"3630",2012,"Birmingham","Broad  str.",""
"3631",2012,"Birmingham","Broad  str.",""
"3632",2012,"Birmingham","Broad  str.",""
"3633",2012,"Birmingham","Broad  str.",""
"3634",2012,"Birmingham","Broad  str.",""
"3635",2012,"Birmingham","Broad  str.",""
"3636",2012,"Birmingham","Broad  str.",""
"3637",2012,"Birmingham","Broad  str.",""
"3638",2012,"Birmingham","Broad  str.",""
"3639",2012,"Birmingham","Broad  str.",""
"3640",2012,"Birmingham","Broad  str.",""
"3641",2012,"Birmingham","Broad  str.",""
"3642",2012,"Birmingham","Broad  str.",""
"3643",2012,"Birmingham","Broad  str.",""
"3644",2012,"Birmingham","Broad  str.",""
"3645",2012,"Birmingham","Broad  str.",""
"3646",2012,"Birmingham","Broad  str.",""
"3647",2012,"Birmingham","Broad  str.",""
"3648",2012,"Birmingham","Broad  str.",""
"3649",2012,"Birmingham","Broad  str.",""
"3650",2012,"Birmingham","Broad  str.",""
"3651",2012,"Birmingham","Broad  str.",""
"3652",2012,"Birmingham","Broad  str.",""
"3653",2012,"Birmingham","Broad  str.",""
"3654",2012,"Birmingham","Broad  str.",""
"3655",2012,"Birmingham","Broad  str.",""
"3656",2012,"Birmingham","Broad  str.",""
"3657",2012,"Birmingham","Broad  str.",""
"3658",2012,"Birmingham","Broad  str.",""
"3659",2012,"Birmingham","Broad  str.",""
"3660",2012,"Birmingham","Broad  str.",""
"3661",2012,"Birmingham","Broad  str.",""
"3662",2012,"Birmingham","Broad  str.",""
"3663",2012,"Birmingham","Broad  str.",""
"3664",2012,"Birmingham","Broad  str.",""
"3665",2012,"Birmingham","Broad  str.  (o/s  Obar)","Broad str. (o/s Obar)"
"3666",2012,"Birmingham","Broad  str.  birmingham",""
"3667",2012,"Birmingham","Broad  str.  city  centre","Broad str. city centre"
"3668",2012,"Birmingham","Broad  str.  near  Gatecrashers","Broad str. near Gatecrashers"
"3669",2012,"Birmingham","Broad  str.  o/s  flares","Broad str. o/s flares"
"3670",2012,"Birmingham","Broad  str.,","Broad str.,"
"3671",2012,"Birmingham","Broad  str.,",""
"3672",2012,"Birmingham","Broad  str.,",""
"3673",2012,"Birmingham","Broad  str.,  Birmingham",""
"3674",2012,"Birmingham","BROAD  str.,  Birmingham",""
"3675",2012,"Birmingham","Broad  str.,  Birmingham",""
"3676",2012,"Birmingham","Broad  str.,  Birmingham",""
"3677",2012,"Birmingham","Broad  str.,  Birmingham",""
"3678",2012,"Birmingham","Broad  str.,  Birmingham",""
"3679",2012,"Birmingham","Broad  str.,  Birmingham",""
"3680",2012,"Birmingham","Broad  str.,  Birmingham",""
"3681",2012,"Birmingham","Broad  str.,  Birmingham",""
"3682",2012,"Birmingham","Broad  str.,  Birmingham",""
"3683",2012,"Birmingham","Broad  str.,  Birmingham",""
"3684",2012,"Birmingham","Broad  str.,  Birmingham",""
"3685",2012,"Birmingham","Broad  str.,  birmingham","Broad str., birmingham"
"3686",2012,"Birmingham","Broad  str.,  City  Centre",""
"3687",2012,"Birmingham","Broad  str.,  City  Centre",""
"3688",2012,"Birmingham","Broad  str.,  City  Centre",""
"3689",2012,"Birmingham","Broad  str.,  City  Centre",""
"3690",2012,"Birmingham","Broad  str.,  City  Centre",""
"3691",2012,"Birmingham","Broad  str.,  city  centre",""
"3692",2012,"Birmingham","Broad  str.,  City  Centre",""
"3693",2012,"Birmingham","Broad  str.,  City  Centre",""
"3694",2012,"Birmingham","Broad  str.,  City  Centre",""
"3695",2012,"Birmingham","Broad  str.,  City  Centre",""
"3696",2012,"Birmingham","BrOAD  str.,  City  Centre","BrOAD str., City Centre"
"3697",2012,"Birmingham","Broad  str.,  City  Centre",""
"3698",2012,"Birmingham","Broad  str.,  City  Centre",""
"3699",2012,"Birmingham","Broad  str.,  City  Centre",""
